Year,Month,Julian Day,Hour,Incoming Shortwave Radiation,Ambient Air Temperature,Barometric Pressure
2010,4,109,11,0.867,10.62,102.02
2010,4,109,12,0.923,11.8,101.98
2010,4,109,13,0.907,12.73,101.95
2010,4,109,14,0.84,13.77,101.91
2010,4,109,15,0.722,14.24,101.85
2010,4,109,16,550.4,15.05,101.81
2010,4,109,17,366.7,14.86,101.79
2010,4,109,18,173.5,14.15,101.77
2010,4,109,19,23.6,12.32,101.77
2010,4,109,20,6.381,9.64,101.84
2010,4,109,21,0,7.19,101.88
2010,4,109,22,0,5.466,101.87
2010,4,109,23,0,4.431,101.86
2010,4,109,24,0,3.473,101.82
2010,4,110,1,-1.277,2.556,101.79
2010,4,110,2,0,1.452,101.74
2010,4,110,3,0,1.115,101.73
2010,4,110,4,0,0.758,101.73
2010,4,110,5,0,0.405,101.73
2010,4,110,6,31.94,0.319,101.73
2010,4,110,7,184.6,4.282,101.73
2010,4,110,8,367.2,9.27,101.73
2010,4,110,9,545.6,12.76,101.7
2010,4,110,10,0.707,14.12,101.66
2010,4,110,11,0.844,14.69,101.6
2010,4,110,12,0.899,15.35,101.52
2010,4,110,13,0.86,15.98,101.45
2010,4,110,14,0.812,16.94,101.38
2010,4,110,15,0.692,17.33,101.31
2010,4,110,16,0.542,17.72,101.24
2010,4,110,17,341.2,17.59,101.22
2010,4,110,18,0.111,16.37,101.19
2010,4,110,19,25.51,14.89,101.16
2010,4,110,20,6.38,12.57,101.18
2010,4,110,21,6.381,11.22,101.19
2010,4,110,22,6.382,9.69,101.16
2010,4,110,23,0.638,7.81,101.12
2010,4,110,24,0,6.1,101.09
2010,4,111,1,0,4.999,101.04
2010,4,111,2,0,3.38,100.97
2010,4,111,3,0,2.405,100.96
2010,4,111,4,0,1.737,100.94
2010,4,111,5,0,1.097,100.92
2010,4,111,6,30.02,1.551,100.91
2010,4,111,7,185.2,5.204,100.9
2010,4,111,8,367.8,12.48,100.88
2010,4,111,9,0.568,12.51,100.87
2010,4,111,10,0.715,13.82,100.86
2010,4,111,11,0.835,15.49,100.82
2010,4,111,12,0.855,16.83,100.74
2010,4,111,13,666.4,17.22,100.69
2010,4,111,14,542.1,17.99,100.65
2010,4,111,15,0.713,17.87,100.64
2010,4,111,16,547.8,17.24,100.63
2010,4,111,17,326.5,16.17,100.65
2010,4,111,18,0.169,14.41,100.66
2010,4,111,19,24.88,11.07,100.69
2010,4,111,20,6.381,9.01,100.73
2010,4,111,21,1.277,6.381,100.81
2010,4,111,22,0,4.734,100.84
2010,4,111,23,0,3.095,100.85
2010,4,111,24,-1.916,1.808,100.87
2010,4,112,1,0,0.853,100.84
2010,4,112,2,0,1.656,100.82
2010,4,112,3,0,1.539,100.85
2010,4,112,4,0,0.987,100.88
2010,4,112,5,0,1.177,100.93
2010,4,112,6,18.52,1.177,100.99
2010,4,112,7,229.9,2.202,101.03
2010,4,112,8,0.424,3.123,101.07
2010,4,112,9,581.6,3.803,101.07
2010,4,112,10,0.763,5.089,101.09
2010,4,112,11,0.88,6.891,101.07
2010,4,112,12,0.936,8.26,101.04
2010,4,112,13,0.935,9.33,101.01
2010,4,112,14,0.866,10.58,100.99
2010,4,112,15,0.746,11.64,100.97
2010,4,112,16,573.5,12.1,100.98
2010,4,112,17,389.1,12.11,100.99
2010,4,112,18,177.4,11.3,100.99
2010,4,112,19,25.52,9.63,101.02
2010,4,112,20,0,7.77,101.08
2010,4,112,21,0,5.74,101.12
2010,4,112,22,-0.638,3.893,101.15
2010,4,112,23,0,2.41,101.17
2010,4,112,24,-3.832,0.685,101.21
2010,4,113,1,-0.639,-0.022,101.2
2010,4,113,2,0,-0.644,101.22
2010,4,113,3,-5.749,-1.458,101.22
2010,4,113,4,0,-1.552,101.29
2010,4,113,5,0,-1.775,101.32
2010,4,113,6,61.98,-1.908,101.39
2010,4,113,7,0.253,2.547,101.47
2010,4,113,8,405.5,6.332,101.49
2010,4,113,9,600.1,8.22,101.51
2010,4,113,10,0.758,10.14,101.54
2010,4,113,11,0.867,11.08,101.53
2010,4,113,12,0.928,12.27,101.52
2010,4,113,13,0.925,13.39,101.48
2010,4,113,14,0.854,14.77,101.46
2010,4,113,15,0.703,15.62,101.47
2010,4,113,16,555.5,16.53,101.5
2010,4,113,17,379.5,16.43,101.5
2010,4,113,18,112.9,15.67,101.49
2010,4,113,19,24.24,13.43,101.53
2010,4,113,20,6.38,12.06,101.59
2010,4,113,21,5.105,9.52,101.63
2010,4,113,22,0,8.73,101.65
2010,4,113,23,0,7.43,101.67
2010,4,113,24,0,5.243,101.71
2010,4,114,1,-2.554,4.096,101.7
2010,4,114,2,0,2.732,101.68
2010,4,114,3,0,2.069,101.7
2010,4,114,4,0,1.673,101.69
2010,4,114,5,0,1.362,101.68
2010,4,114,6,37.68,1.392,101.69
2010,4,114,7,239.5,7.02,101.69
2010,4,114,8,284.7,11.07,101.65
2010,4,114,9,489.5,12.92,101.57
2010,4,114,10,511.7,14.09,101.57
2010,4,114,11,501.4,14.81,101.52
2010,4,114,12,463.1,15.05,101.39
2010,4,114,13,581.7,15.7,101.2
2010,4,114,14,477.1,16.13,101.15
2010,4,114,15,322.7,16.19,101.09
2010,4,114,16,200.9,15.98,101.07
2010,4,114,17,129.5,15.43,101.04
2010,4,114,18,59.33,14.93,100.99
2010,4,114,19,18.5,14.19,100.96
2010,4,114,20,6.38,13.08,100.88
2010,4,114,21,6.38,12.57,100.82
2010,4,114,22,6.381,12.26,100.76
2010,4,114,23,6.381,12.2,100.65
2010,4,114,24,6.381,12.02,100.56
2010,4,115,1,6.381,11.24,100.47
2010,4,115,2,5.105,9.95,100.4
2010,4,115,3,0,9.27,100.31
2010,4,115,4,0,9.21,100.2
2010,4,115,5,0,9.02,100.15
2010,4,115,6,12.76,8.65,100.13
2010,4,115,7,12.77,7.41,100.21
2010,4,115,8,27.45,6.932,100.18
2010,4,115,9,83.6,7.44,100.12
2010,4,115,10,228.5,7.84,100.07
2010,4,115,11,347.9,8.51,100.03
2010,4,115,12,213.8,8.71,100.01
2010,4,115,13,140.4,8.62,99.929
2010,4,115,14,128.3,8.57,99.896
2010,4,115,15,191.5,9.06,99.844
2010,4,115,16,0.127,9.72,99.813
2010,4,115,17,42.12,9.51,99.866
2010,4,115,18,25.53,7.93,99.838
2010,4,115,19,15.96,7.43,99.827
2010,4,115,20,0,7.79,99.845
2010,4,115,21,0.638,7.85,99.858
2010,4,115,22,1.915,7.95,99.805
2010,4,115,23,0,7.92,99.751
2010,4,115,24,0,9.18,99.667
2010,4,116,1,0.638,10.13,99.631
2010,4,116,2,0,9.7,99.585
2010,4,116,3,0,9.47,99.556
2010,4,116,4,0,9.36,99.526
2010,4,116,5,0,9.18,99.509
2010,4,116,6,15.96,8.71,99.521
2010,4,116,7,60.63,8.78,99.543
2010,4,116,8,0.203,9.88,99.558
2010,4,116,9,647.7,12.15,99.56
2010,4,116,10,528.3,13.51,99.555
2010,4,116,11,0.825,14.28,99.546
2010,4,116,12,0.825,15.59,99.489
2010,4,116,13,0.947,16.44,99.454
2010,4,116,14,0.709,17.04,99.417
2010,4,116,15,682.4,17.19,99.406
2010,4,116,16,444.5,16.51,99.424
2010,4,116,17,404.3,15.81,99.486
2010,4,116,18,211.8,14.41,99.574
2010,4,116,19,28.07,12.43,99.654
2010,4,116,20,6.381,10.8,99.76
2010,4,116,21,0,9.54,99.805
2010,4,116,22,0,8.46,99.84
2010,4,116,23,0,6.767,99.938
2010,4,116,24,0.638,4.717,99.998
2010,4,117,1,0,2.996,100.04
2010,4,117,2,0,2.146,100.06
2010,4,117,3,0,1.465,100.1
2010,4,117,4,0,1.364,100.15
2010,4,117,5,-3.194,0.818,100.18
2010,4,117,6,58.12,0.913,100.24
2010,4,117,7,243.4,2.258,100.33
2010,4,117,8,0.447,3.648,100.37
2010,4,117,9,667.8,4.875,100.4
2010,4,117,10,0.797,5.412,100.41
2010,4,117,11,0.91,6.371,100.45
2010,4,117,12,0.968,6.903,100.45
2010,4,117,13,0.985,7.47,100.47
2010,4,117,14,677.1,7.98,100.47
2010,4,117,15,606.2,7.15,100.49
2010,4,117,16,537.3,7.3,100.51
2010,4,117,17,426.3,6.822,100.55
2010,4,117,18,218.3,5.905,100.6
2010,4,117,19,18.51,4.726,100.64
2010,4,117,20,2.554,4.266,100.68
2010,4,117,21,6.385,4.307,100.71
2010,4,117,22,4.47,4.017,100.73
2010,4,117,23,0,3.239,100.75
2010,4,117,24,0,1.927,100.75
2010,4,118,1,0,1.449,100.74
2010,4,118,2,-1.277,2.045,100.7
2010,4,118,3,0,2.29,100.7
2010,4,118,4,0,3.044,100.71
2010,4,118,5,0,3.034,100.73
2010,4,118,6,58.75,2.826,100.8
2010,4,118,7,240.8,4.358,100.88
2010,4,118,8,442.5,5.955,100.93
2010,4,118,9,0.632,7.47,100.96
2010,4,118,10,0.791,8.53,100.97
2010,4,118,11,0.9,9.43,100.97
2010,4,118,12,0.957,10.27,100.95
2010,4,118,13,0.948,10.81,100.93
2010,4,118,14,0.886,11.11,100.96
2010,4,118,15,0.767,10.93,100.97
2010,4,118,16,606.7,10.71,100.98
2010,4,118,17,418.5,10.25,101.02
2010,4,118,18,220.8,9.79,101.02
2010,4,118,19,24.25,8.34,101.05
2010,4,118,20,0,6.409,101.1
2010,4,118,21,0,4.832,101.13
2010,4,118,22,-1.277,4.009,101.14
2010,4,118,23,0,2.451,101.14
2010,4,118,24,0,2.119,101.14
2010,4,119,1,-6.387,1.675,101.16
2010,4,119,2,0,1.676,101.16
2010,4,119,3,0,2.079,101.18
2010,4,119,4,0,2.443,101.18
2010,4,119,5,0,0.768,101.16
2010,4,119,6,62.6,1.595,101.2
2010,4,119,7,243.4,7.07,101.25
2010,4,119,8,443.7,9.02,101.28
2010,4,119,9,637.5,11.33,101.28
2010,4,119,10,0.794,12.7,101.29
2010,4,119,11,0.898,13.59,101.23
2010,4,119,12,0.963,14.99,101.17
2010,4,119,13,0.96,15.93,101.17
2010,4,119,14,0.842,16.78,101.14
2010,4,119,15,0.779,17.09,101.12
2010,4,119,16,587.4,17.01,101.09
2010,4,119,17,303.6,16.25,101.06
2010,4,119,18,0.081,15.06,101.01
2010,4,119,19,7.65,14.15,100.98
2010,4,119,20,6.38,13.46,100.95
2010,4,119,21,6.38,12.85,100.97
2010,4,119,22,5.743,12.25,100.99
2010,4,119,23,5.105,12.18,101.05
2010,4,119,24,1.914,11.77,101.03
2010,4,120,1,1.276,11.79,100.99
2010,4,120,2,1.914,11.76,100.97
2010,4,120,3,3.191,11.63,100.92
2010,4,120,4,3.191,11.7,100.85
2010,4,120,5,0,11.74,100.81
2010,4,120,6,42.12,11.7,100.83
2010,4,120,7,164.6,12.4,100.86
2010,4,120,8,347.1,13.99,100.83
2010,4,120,9,433.1,15.31,100.79
2010,4,120,10,0.725,18.48,100.72
2010,4,120,11,0.826,20.07,100.69
2010,4,120,12,0.879,21.64,100.66
2010,4,120,13,0.871,22.85,100.57
2010,4,120,14,0.813,23.89,100.55
2010,4,120,15,699.9,24.37,100.51
2010,4,120,16,557.7,24.19,100.48
2010,4,120,17,369.1,23.96,100.51
2010,4,120,18,193.1,23.99,100.48
2010,4,120,19,36.33,23.1,100.48
2010,4,120,20,12.11,21.91,100.55
2010,4,120,21,11.48,20.1,100.61
2010,4,120,22,11.48,19.61,100.68
2010,4,120,23,9.57,19.29,100.67
2010,4,120,24,10.21,18.46,100.64
2010,4,121,1,10.21,18.2,100.61
2010,4,121,2,10.21,17.54,100.56
2010,4,121,3,12.12,17.46,100.55
2010,4,121,4,9.57,17.69,100.57
2010,4,121,5,12.12,18.2,100.6
2010,4,121,6,49.75,18.24,100.6
2010,4,121,7,184.3,19.18,100.61
2010,4,121,8,162.6,19.85,100.6
2010,4,121,9,60.59,18.21,100.67
2010,4,121,10,249.4,16.47,100.7
2010,4,121,11,180.5,17.24,100.67
2010,4,121,12,365.5,18.63,100.68
2010,4,121,13,361.6,19.18,100.64
2010,4,121,14,378.8,19.7,100.62
2010,4,121,15,561.1,21.22,100.57
2010,4,121,16,253.1,21.39,100.6
2010,4,121,17,128.2,21.25,100.59
2010,4,121,18,93.7,20.1,100.54
2010,4,121,19,36.99,19.4,100.55
2010,4,121,20,11.48,18.7,100.63
2010,4,121,21,12.75,18.86,100.7
2010,4,121,22,8.93,18.24,100.64
2010,4,121,23,9.57,17.87,100.55
2010,4,121,24,12.76,17.81,100.62
2010,4,122,1,12.76,17.64,100.63
2010,4,122,2,10.84,17.41,100.55
2010,4,122,3,12.76,16.99,100.64
2010,5,122,4,11.48,16.93,100.6
2010,5,122,5,10.84,16.54,100.56
2010,5,122,6,26.79,16.14,100.54
2010,5,122,7,51.67,16.64,100.6
2010,5,122,8,65.7,17.23,100.64
2010,5,122,9,208.6,17.14,100.51
2010,5,122,10,205.4,17.92,100.5
2010,5,122,11,179.8,18.46,100.5
2010,5,122,12,0.544,20.9,100.45
2010,5,122,13,0.461,22.57,100.37
2010,5,122,14,397.2,21.77,100.38
2010,5,122,15,269.7,21.84,100.35
2010,5,122,16,88.6,21.18,100.39
2010,5,122,17,79.7,21.05,100.41
2010,5,122,18,0.109,21.11,100.37
2010,5,122,19,24.23,20.2,100.35
2010,5,122,20,11.48,19.29,100.31
2010,5,122,21,12.76,19.51,100.34
2010,5,122,22,11.48,19.12,100.27
2010,5,122,23,10.84,18.92,100.28
2010,5,122,24,11.48,18.98,100.2
2010,5,123,1,10.2,18.49,100.11
2010,5,123,2,11.48,18.04,100.11
2010,5,123,3,11.48,15.12,100.21
2010,5,123,4,11.48,14.57,100.27
2010,5,123,5,5.104,13.77,100.25
2010,5,146,21,-6.421,-7.999,101.374
2010,5,146,22,0,-7.999,101.374
2010,5,146,23,0,-7.999,101.373
2010,5,146,24,0,-7.999,101.367
2010,5,147,1,0,-7.999,101.362
2010,5,147,2,0,-7.999,101.361
2010,5,147,3,0,-7.999,101.354
2010,5,147,4,0,-7.999,101.351
2010,5,147,5,0,-7.999,101.345
2010,5,147,6,109.262,-7.999,101.35
2010,5,147,7,237.731,-7.999,101.356
2010,5,147,8,436.766,-7.999,101.36
2010,5,147,9,603.597,-7.999,101.365
2010,5,147,10,686.92,-7.999,101.36
2010,5,147,11,860.184,-7.999,101.356
2010,5,147,12,904.998,-7.999,101.345
2010,5,147,13,930.678,-7.999,101.339
2010,5,147,16,628.94,28.991,101.315
2010,5,147,17,436.407,28.33,101.311
2010,5,147,18,282.44,27.241,101.318
2010,5,147,19,64.199,25.07,101.325
2010,5,147,20,0,22.925,101.337
2010,5,147,21,0,21.334,101.338
2010,5,147,22,0,20.422,101.345
2010,5,147,23,0,19.439,101.346
2010,5,147,24,-6.425,18.409,101.348
2010,5,148,1,-6.425,17.602,101.347
2010,5,148,2,-6.426,17.713,101.347
2010,5,148,3,-6.426,16.915,101.345
2010,5,148,4,-6.427,16.651,101.353
2010,5,148,5,6.427,16.053,101.357
2010,5,148,6,83.558,16.499,101.363
2010,5,148,7,244.174,20.011,101.366
2010,5,148,8,430.37,21.455,101.368
2010,5,148,9,590.859,23.279,101.374
2010,5,148,10,732.026,24.442,101.38
2010,5,148,11,847.547,24.861,101.377
2010,5,148,12,911.674,25.938,101.376
2010,5,148,13,969.413,27.019,101.371
2010,5,148,14,744.626,27.339,101.368
2010,5,148,15,782.971,28.001,101.351
2010,5,148,16,141.191,27.388,101.35
2010,5,148,17,231.154,23.369,101.357
2010,5,148,18,327.527,25.043,101.356
2010,5,148,19,57.791,24.938,101.365
2010,5,148,20,0,23.177,101.37
2010,5,148,21,0,20.397,101.375
2010,5,148,22,0,18.431,101.382
2010,5,148,23,-6.426,16.891,101.381
2010,5,148,24,-6.427,16.916,101.38
2010,5,149,1,-6.427,15.644,101.371
2010,5,149,2,-6.428,14.812,101.366
2010,5,149,3,0,14.274,101.363
2010,5,149,4,0,14.116,101.369
2010,5,149,5,6.428,14.792,101.373
2010,5,149,6,89.986,15.026,101.375
2010,5,149,7,218.508,17.929,101.383
2010,5,149,8,430.443,21.328,101.383
2010,5,149,9,616.589,23.104,101.385
2010,5,149,10,757.774,23.823,101.384
2010,5,149,11,873.282,24.104,101.384
2010,5,149,12,924.672,24.286,101.382
2010,5,149,13,937.476,24.585,101.38
2010,5,149,14,886.099,24.948,101.376
2010,5,149,15,770.453,25.375,101.372
2010,5,149,16,603.472,25.388,101.372
2010,5,149,17,487.914,24.939,101.376
2010,5,149,18,263.26,24.094,101.378
2010,5,149,19,51.376,22.763,101.375
2010,5,149,20,0,20.952,101.373
2010,5,149,21,0,19.449,101.379
2010,5,149,22,-6.426,16.77,101.381
2010,5,149,23,-6.427,0.016,101.383
2010,5,149,24,-6.428,14.126,101.383
2010,5,150,1,0,13.074,101.379
2010,5,150,2,0,12.231,101.381
2010,5,150,3,0,11.752,101.384
2010,5,150,4,0,11.63,101.384
2010,5,150,5,0,10.864,101.389
2010,5,150,6,96.446,12.417,101.401
2010,5,150,7,263.531,18.999,101.404
2010,5,150,8,449.75,21.704,101.402
2010,5,150,9,623.05,22.619,101.403
2010,5,150,10,770.604,24.093,101.397
2010,5,150,11,873.257,25.05,101.389
2010,5,150,12,924.582,26.618,101.384
2010,5,150,13,937.315,28.204,101.376
2010,5,150,14,911.49,28.783,101.368
2010,5,150,15,738.119,29.848,101.359
2010,5,150,16,628.938,29.555,101.355
2010,5,150,17,468.495,29.342,101.354
2010,5,150,18,282.38,29.009,101.35
2010,5,150,19,32.098,27.129,101.351
2010,5,150,20,6.421,24.034,101.353
2010,5,150,21,0,23.48,101.361
2010,5,150,22,0,22.699,101.364
2010,5,150,23,0,20.921,101.364
2010,5,150,24,0,19.998,101.359
2010,5,151,1,0,19.393,101.36
2010,5,151,2,-6.426,18.546,101.36
2010,5,151,3,-6.426,17.972,101.356
2010,5,151,4,-6.427,16.402,101.359
2010,5,151,5,6.428,15.59,101.361
2010,5,151,6,89.986,17.72,101.367
2010,5,151,7,250.591,22.85,101.364
2010,5,151,8,436.744,25.622,101.359
2010,5,151,9,603.57,26.46,101.355
2010,5,151,10,757.524,27.578,101.35
2010,5,151,11,853.714,29.12,101.345
2010,5,151,12,898.548,30.043,101.336
2010,5,151,13,962.662,31.047,101.32
2010,5,151,14,166.871,25.879,101.325
2010,5,151,15,757.55,28.261,101.318
2010,5,151,16,154.074,25.561,101.318
2010,5,151,17,19.264,24.135,101.318
2010,5,151,18,70.643,22.938,101.306
2010,5,151,19,19.269,21.596,101.299
2010,5,151,20,0,21.231,101.321
2010,5,151,21,0,19.942,101.332
2010,5,151,22,0,18.944,101.323
2010,5,151,23,0,19.013,101.31
2010,5,151,24,0,19.002,101.306
2010,5,152,1,0,18.716,101.301
2010,5,152,2,0,18.07,101.298
2010,5,152,3,0,18.025,101.296
2010,5,152,4,-6.425,17.813,101.294
2010,5,152,5,0,17.892,101.298
2010,5,152,6,32.132,15.502,101.311
2010,5,152,7,128.529,16.563,101.309
2010,5,152,8,218.463,18.026,101.322
2010,5,152,9,668.033,19.34,101.328
2010,5,152,10,815.746,20.22,101.33
2010,5,152,11,924.94,21.211,101.333
2010,5,152,12,976.285,22.926,101.333
2010,5,152,13,969.779,23.454,101.33
2010,5,152,14,905.446,24.429,101.326
2010,5,152,15,809.049,24.583,101.325
2010,5,152,16,667.78,24.755,101.319
2010,5,152,17,494.428,24.873,101.327
2010,5,152,18,301.788,24.081,101.324
2010,5,152,19,32.11,22.022,101.323
2010,5,152,20,6.423,20.22,101.325
2010,5,152,21,-6.425,17.711,101.327
2010,5,152,22,0,15.245,101.323
2010,5,152,23,0,14.474,101.311
2010,5,152,24,0,13.969,101.323
2010,5,153,1,0,14.516,101.314
2010,5,153,2,0,14.855,101.314
2010,5,153,3,0,15.047,101.307
2010,6,153,4,0,16.362,101.299
2010,6,153,5,0,15.841,101.302
2010,6,153,6,77.131,17.808,101.301
2010,6,153,7,154.222,18.81,101.295
2010,6,153,8,475.418,19.834,101.293
2010,6,153,9,513.856,21.949,101.286
2010,6,153,10,642.212,23.632,101.287
2010,6,153,11,481.658,23.952,101.279
2010,6,153,12,321.059,24.157,101.274
2010,6,153,13,44.955,21.439,101.267
2010,6,153,14,192.696,20.634,101.245
2010,6,153,15,89.935,19.768,101.234
2010,6,153,16,141.333,19.636,101.218
2010,6,153,17,134.91,20.444,101.2
2010,6,153,18,19.273,20.278,101.187
2010,6,153,19,12.849,19.927,101.175
2010,6,153,20,0,17.5,101.187
2010,6,153,21,0,17.146,101.204
2010,6,153,22,0,16.936,101.225
2010,6,153,23,0,16.674,101.231
2010,6,153,24,0,16.577,101.233
2010,6,154,1,-6.427,15.471,101.234
2010,6,154,2,0,15.07,101.244
2010,6,154,3,0,15.185,101.25
2010,6,154,4,0,15.162,101.251
2010,6,154,5,6.427,15.074,101.252
2010,6,154,6,57.848,15.474,101.26
2010,6,154,7,109.25,15.911,101.264
2010,6,154,8,237.74,17.234,101.274
2010,6,154,9,154.209,17.712,101.279
2010,6,154,10,327.644,18.795,101.273
2010,6,154,11,218.389,18.97,101.27
2010,6,154,12,353.272,19.788,101.262
2010,6,154,13,6.423,19.848,101.252
2010,6,154,14,160.62,17.394,101.256
2010,6,154,15,244.145,17.964,101.258
2010,6,154,16,385.42,18.765,101.258
2010,6,154,17,83.498,19.6,101.259
2010,6,154,18,115.614,18.125,101.256
2010,6,154,19,25.699,16.776,101.264
2010,6,154,20,6.425,16.722,101.272
2010,6,154,21,0,16.558,101.285
2010,6,154,22,0,15.702,101.295
2010,6,154,23,0,15.367,101.301
2010,6,154,24,0,14.567,101.306
2010,6,155,1,0,14.073,101.31
2010,6,155,2,0,13.198,101.311
2010,6,155,3,0,12.828,101.314
2010,6,155,4,0,12.16,101.319
2010,6,155,5,0,11.581,101.324
2010,6,155,6,96.438,12.582,101.33
2010,6,155,7,276.371,14.623,101.334
2010,6,155,8,456.18,17.319,101.334
2010,6,155,9,282.652,18.86,101.333
2010,6,155,10,886.391,19.716,101.331
2010,6,155,11,1117.627,19.875,101.327
2010,6,155,12,944.202,21.181,101.325
2010,6,155,13,790.016,21.383,101.309
2010,6,155,14,1008.263,21.99,101.298
2010,6,155,15,417.42,23.031,101.292
2010,6,155,16,263.269,22.857,101.282
2010,6,155,17,102.756,21.978,101.268
2010,6,155,18,51.385,22.041,101.263
2010,6,155,19,12.846,21.06,101.258
2010,6,155,20,0,19.681,101.249
2010,6,155,21,0,18.134,101.244
2010,6,155,22,0,17.118,101.238
2010,6,155,23,0,16.767,101.228
2010,6,155,24,0,17.108,101.229
2010,6,156,1,0,16.659,101.219
2010,6,156,2,0,16.604,101.21
2010,6,156,3,0,16.921,101.21
2010,6,156,4,0,17.787,101.205
2010,6,156,5,0,18.248,101.213
2010,6,156,6,38.549,18.314,101.22
2010,6,156,7,64.249,18.974,101.221
2010,6,156,8,134.906,19.713,101.23
2010,6,156,9,751.503,21.337,101.233
2010,6,156,10,321.115,21.48,101.238
2010,6,156,11,520.187,20.653,101.243
2010,6,156,12,455.981,21.215,101.254
2010,6,156,13,1001.989,21.529,101.259
2010,6,156,14,918.356,22.212,101.26
2010,6,156,15,789.876,22.758,101.259
2010,6,156,16,288.949,22.958,101.259
2010,6,156,17,301.804,22.932,101.259
2010,6,156,18,83.487,21.553,101.256
2010,6,156,19,32.116,21.111,101.249
2010,6,156,20,0,20.218,101.24
2010,6,156,21,-6.424,19.699,101.226
2010,6,156,22,0,18.871,101.231
2010,6,156,23,0,17.417,101.212
2010,6,156,24,0,15.734,101.182
2010,6,157,1,0,14.522,101.164
2010,6,157,2,0,14.242,101.142
2010,6,157,3,0,14.412,101.123
2010,6,157,4,0,13.854,101.076
2010,6,157,5,0,13.176,101.079
2010,6,157,6,0,12.465,101.094
2010,6,157,7,51.42,11.997,101.134
2010,6,157,8,141.404,12.468,101.15
2010,6,157,9,282.799,12.93,101.161
2010,6,157,10,160.685,12.99,101.189
2010,6,157,11,179.969,12.827,101.213
2010,6,157,12,1234.073,14.271,101.223
2010,6,157,13,289.164,14.379,101.237
2010,6,157,14,693.891,15.271,101.245
2010,6,157,15,340.518,15.829,101.252
2010,6,157,16,411.192,16.046,101.258
2010,6,157,17,366.218,16.636,101.263
2010,6,157,18,70.673,15.625,101.271
2010,6,157,19,44.978,15.229,101.28
2010,6,157,20,0,14.279,101.293
2010,6,157,21,0,13.684,101.301
2010,6,157,22,0,13.042,101.31
2010,6,157,23,0,12.292,101.316
2010,6,157,24,0,11.428,101.316
2010,6,158,1,0,10.364,101.32
2010,6,158,2,0,9.672,101.318
2010,6,158,3,0,9.548,101.326
2010,6,158,4,0,9.226,101.335
2010,6,158,5,0,8.823,101.341
2010,6,158,6,38.589,9.031,101.355
2010,6,158,7,270.045,10.205,101.362
2010,6,158,8,546.361,12.213,101.373
2010,6,158,9,649.163,13.816,101.379
2010,6,158,10,803.112,15.798,101.381
2010,6,158,11,918.755,15.851,101.381
2010,6,158,12,1072.952,16.263,101.384
2010,6,158,13,1.018,17.18,101.387
2010,6,158,14,0.808,16.72,86.8
2010,6,158,15,763.9,17.22,86.8
2010,6,158,16,771.6,17.08,86.8
2010,6,158,17,559.5,16.19,86.8
2010,6,158,18,347.6,15.42,86.8
2010,6,158,19,50.12,14.14,86.8
2010,6,158,20,0.009,12.74,86.8
2010,6,158,21,-6.429,10.36,86.8
2010,6,158,22,-6.431,8.83,86.8
2010,6,158,23,-6.432,8.29,86.8
2010,6,158,24,-5.789,7.688,86.8
2010,6,159,1,-5.789,7.343,86.8
2010,6,159,2,-6.432,6.947,86.8
2010,6,159,3,-1.93,6.388,86.9
2010,6,159,4,0,5.889,86.9
2010,6,159,5,0,5.434,86.9
2010,6,159,6,91.3,6.669,86.9
2010,6,159,7,261.8,10.51,86.9
2010,6,159,8,0.457,14.39,86.9
2010,6,159,9,636.9,15.57,86.9
2010,6,159,10,791.5,16.28,86.9
2010,6,159,11,0.912,16.96,86.9
2010,6,159,12,0.835,17.4,86.9
2010,6,159,13,657.2,17.82,86.9
2010,6,159,14,0.933,18.49,86.9
2010,6,159,15,0.825,18.93,86.9
2010,6,159,16,649.4,19.85,86.9
2010,6,159,17,241.5,18.83,86.9
2010,6,159,18,230.6,19.43,86.9
2010,6,159,19,70.03,18.3,86.9
2010,6,159,20,13.49,16.26,86.8
2010,6,159,21,-1.285,15.05,86.9
2010,6,159,22,0,14.4,86.8
2010,6,159,23,0,14.12,86.8
2010,6,159,24,0,14.16,86.8
2010,6,160,1,0,14.33,86.8
2010,6,160,2,0,14.59,86.8
2010,6,160,3,-4.499,14.16,86.8
2010,6,160,4,0,12.38,86.8
2010,6,160,5,0,11.57,86.8
2010,6,160,6,6.43,11.51,86.8
2010,6,160,7,24.43,11.76,86.7
2010,6,160,8,19.29,11.93,86.7
2010,6,160,9,25.71,12.23,86.7
2010,6,160,10,48.85,12.38,86.7
2010,6,160,11,82.3,12.65,86.7
2010,6,160,12,99.6,12.92,86.7
2010,6,160,13,203.1,13.44,86.7
2010,6,160,14,120.2,13.61,86.7
2010,6,160,15,100.3,14.26,86.7
2010,6,160,16,101.6,14.86,86.7
2010,6,160,17,120.8,15.78,86.7
2010,6,160,18,248.7,17.67,86.7
2010,6,160,19,70.67,18.08,86.7
2010,6,160,20,7.067,17.7,86.7
2010,6,160,21,0,16.94,86.7
2010,6,160,22,0,14.02,86.7
2010,6,160,23,0,14.14,86.7
2010,6,160,24,0,13.59,86.7
2010,6,161,1,0,13.57,86.7
2010,6,161,2,0,13.02,86.7
2010,6,161,3,0,12.49,86.7
2010,6,161,4,0,12.57,86.7
2010,6,161,5,0,12.55,86.7
2010,6,161,6,40.5,12.87,86.7
2010,6,161,7,99.6,13.26,86.7
2010,6,161,8,201.8,14.46,86.7
